"","abslat","urban2","Slope","conf.low","conf.high","p.value"
"169","slope","Natural",-0.05105368601514,-0.0534336363622373,-0.0486737356680427,0
"170","slope","Suburban",-0.0417960394987498,-0.0452897388568423,-0.0383023401406573,9.08469159458958e-121
"171","slope","Urban",-0.0288489327391929,-0.0335103885133569,-0.0241874769650289,8.37897062798124e-34
"172","slope","Natural",-0.0507274518193489,-0.0531092061899299,-0.0483456974487678,0
"173","slope","Suburban",-0.041058881392578,-0.0445530051813418,-0.0375647576038143,1.29435294228593e-116
"174","slope","Urban",-0.0291667770782594,-0.0338327447931149,-0.0245008093634039,1.8902534067571e-34
"175","slope","Natural",-0.050714802095785,-0.0530925981530181,-0.0483370060385519,0
"176","slope","Suburban",-0.0413953193064864,-0.044886719241124,-0.0379039193718487,1.14166096686151e-118
"177","slope","Urban",-0.0299680329545591,-0.0346284610299816,-0.0253076048791365,2.36788074021042e-36
"178","slope","Natural",-0.0507337605368747,-0.0531097405770382,-0.0483577804967113,0
"179","slope","Suburban",-0.0411809023596522,-0.0446702139429033,-0.0376915907764012,1.31208680307991e-117
"180","slope","Urban",-0.0299841802662388,-0.0346378620995025,-0.0253304984329751,1.72460030012135e-36
"181","slope","Natural",-0.0505701279442744,-0.0529475972855721,-0.0481926586029767,0
"182","slope","Suburban",-0.0418935441718764,-0.0453826793898,-0.0384044089539528,1.25011137970378e-121
"183","slope","Urban",-0.0300127099686309,-0.0346711213803248,-0.0253542985569371,1.74253387710985e-36
"184","slope","Natural",-0.0506231962770448,-0.0529981998928622,-0.0482481926612274,0
"185","slope","Suburban",-0.0414080558960478,-0.0448947399583043,-0.0379213718337912,4.70163451606737e-119
"186","slope","Urban",-0.0299219796699013,-0.0345748219349359,-0.0252691374048667,2.33378178202768e-36
"187","slope","Natural",-0.0505849044883561,-0.0529640578073854,-0.0482057511693269,0
"188","slope","Suburban",-0.040555027024364,-0.0440476583968348,-0.0370623956518932,6.24558228397167e-114
"189","slope","Urban",-0.0283947499569468,-0.0330543792517085,-0.0237351206621851,7.94581167181584e-33
"190","slope","Natural",-0.0501628900943852,-0.0525382365374157,-0.0477875436513547,0
"191","slope","Suburban",-0.042780776660061,-0.0462677769937371,-0.0392937763263849,7.25331777379765e-127
"192","slope","Urban",-0.0282341568150453,-0.0328879154888053,-0.0235803981412852,1.48986194791245e-32
"193","slope","Natural",-0.0509455956410777,-0.0533180182239234,-0.048573173058232,0
"194","slope","Suburban",-0.0420331479154898,-0.0455187031383085,-0.0385475926926711,1.14260562417095e-122
"195","slope","Urban",-0.0281392310663938,-0.032787951533746,-0.0234905105990417,2.05874931155773e-32
"196","slope","Natural",-0.0501962070866176,-0.0525738222002059,-0.0478185919730293,0
"197","slope","Suburban",-0.0414377249914048,-0.0449242596314491,-0.0379511903513604,3.13011749033896e-119
"198","slope","Urban",-0.0283896992650441,-0.0330465995627342,-0.023732798967354,7.49496015806195e-33
"199","slope","Natural",-0.051092571632601,-0.0534699564106105,-0.0487151868545914,0
"200","slope","Suburban",-0.0418645778950374,-0.0453532283060277,-0.0383759274840471,1.69134272633217e-121
"201","slope","Urban",-0.0298860452337149,-0.0345413041136553,-0.0252307863537746,3.06806455914956e-36
"202","slope","Natural",-0.050418492856408,-0.0527885110352293,-0.0480484746775867,0
"203","slope","Suburban",-0.0427048985628992,-0.0461826699303891,-0.0392271271954093,4.39914651211904e-127
"204","slope","Urban",-0.0282111293594087,-0.0328558901694116,-0.0235663685494057,1.2708345175321e-32
"205","slope","Natural",-0.0511736408794094,-0.0535494601976358,-0.048797821561183,0
"206","slope","Suburban",-0.0412176817130834,-0.0447053115031029,-0.0377300519230639,6.33413963946775e-118
"207","slope","Urban",-0.0281540550755087,-0.0328090493880559,-0.0234990607629616,2.312000867388e-32
"208","slope","Natural",-0.0507438412043546,-0.05312326570195,-0.0483644167067592,0
"209","slope","Suburban",-0.0418062622654952,-0.0452981663428503,-0.03831435818814,6.01462941764415e-121
"210","slope","Urban",-0.0312355572563401,-0.0358969776993912,-0.026574136813289,2.54315997330795e-39
"211","slope","Natural",-0.0509291053444482,-0.05331454030182,-0.0485436703870763,0
"212","slope","Suburban",-0.0426233387983,-0.0461260389745146,-0.0391206386220855,7.45489143526805e-125
"213","slope","Urban",-0.0301533947366577,-0.0348278389830275,-0.0254789504902879,1.4287692194675e-36
"214","slope","Natural",-0.0506209490572158,-0.0529968803183798,-0.0482450177960518,0
"215","slope","Suburban",-0.0411426668322647,-0.0446323891917585,-0.037652944472771,2.2811014119466e-117
"216","slope","Urban",-0.0310875873963533,-0.0357423761982989,-0.0264327985944077,4.50793345485643e-39
"217","slope","Natural",-0.0503937305276799,-0.0527718127066297,-0.0480156483487302,0
"218","slope","Suburban",-0.0425308850398159,-0.0460197745301202,-0.0390419955495115,2.73855783268826e-125
"219","slope","Urban",-0.0300394706629827,-0.0346981709963909,-0.0253807703295744,1.52609536924007e-36
"220","slope","Natural",-0.05058574478567,-0.0529680031225723,-0.0482034864487676,0
"221","slope","Suburban",-0.0412855646973839,-0.0447808882512202,-0.0377902411435477,8.51448419293852e-118
"222","slope","Urban",-0.0318982857610475,-0.036567002283491,-0.027229569238604,8.3032653365532e-41
"223","slope","Natural",-0.0511447812512362,-0.0535211200375914,-0.048768442464881,0
"224","slope","Suburban",-0.0406800224338212,-0.0441666088703817,-0.0371934359972607,5.25266177651633e-115
"225","slope","Urban",-0.0291031021581086,-0.0337581059982213,-0.024448098317996,1.84331281545771e-34
"226","slope","Natural",-0.050690388149933,-0.0530715324279391,-0.0483092438719269,0
"227","slope","Suburban",-0.042155399176678,-0.0456493411501833,-0.0386614572031728,8.66468917760038e-123
"228","slope","Urban",-0.0282320755627031,-0.0328955633106161,-0.0235685878147902,2.02344698475249e-32
"229","slope","Natural",-0.0507498183285817,-0.0531338447135932,-0.0483657919435702,0
"230","slope","Suburban",-0.042739484840944,-0.0462375537024705,-0.0392414159794175,7.61503903664599e-126
"231","slope","Urban",-0.0281964448494171,-0.032866066273246,-0.0235268234255881,2.90954523513268e-32
"232","slope","Natural",-0.0502675910733595,-0.0526477513331458,-0.0478874308135732,0
"233","slope","Suburban",-0.0419547789818436,-0.0454484875754701,-0.0384610703882171,1.15112867231069e-121
"234","slope","Urban",-0.0317239594352639,-0.036385154429348,-0.0270627644411799,1.65817480522586e-40
"235","slope","Natural",-0.0514209966082253,-0.0538032175807987,-0.0490387756356519,0
"236","slope","Suburban",-0.0425860361560455,-0.0460821143755637,-0.0390899579365274,4.20800437450465e-125
"237","slope","Urban",-0.0311367425274468,-0.0358033996689877,-0.0264700853859058,5.32036229939637e-39
"238","slope","Natural",-0.0510433927866583,-0.0534226120003356,-0.0486641735729811,0
"239","slope","Suburban",-0.0413400573780497,-0.0448342102560621,-0.0378459045000373,3.53931519963558e-118
"240","slope","Urban",-0.0307236870957109,-0.0353850066791561,-0.0260623675122658,4.20052039789111e-38
"241","slope","Natural",-0.0508062605946811,-0.0531809840641721,-0.04843153712519,0
"242","slope","Suburban",-0.0426359664061076,-0.0461200809577399,-0.0391518518544754,3.12181435795792e-126
"243","slope","Urban",-0.0298796293234473,-0.0345312468026647,-0.0252280118442298,2.8035693161897e-36
"244","slope","Natural",-0.0509921683270067,-0.0533708950955153,-0.0486134415584982,0
"245","slope","Suburban",-0.0416731569313968,-0.0451627186051245,-0.0381835952576691,2.35911527425183e-120
"246","slope","Urban",-0.0281780652651345,-0.0328367292748109,-0.023519401255458,2.29108956984876e-32
"247","slope","Natural",-0.0511343453724538,-0.0535128520467712,-0.0487558386981364,0
"248","slope","Suburban",-0.0426038522506796,-0.0460962773920763,-0.039111427109283,1.84370115724627e-125
"249","slope","Urban",-0.031752784526021,-0.0364120012412211,-0.027093567810821,1.30733072449959e-40
"250","slope","Natural",-0.0502763427652573,-0.0526552185600939,-0.0478974669704206,0
"251","slope","Suburban",-0.0413098852609439,-0.0448026386307152,-0.0378171318911726,4.2166200135639e-118
"252","slope","Urban",-0.0287540834775211,-0.0334138206621616,-0.0240943462928806,1.28852421942828e-33
"253","slope","Natural",-0.0506300234193968,-0.0530086318529199,-0.0482514149858736,0
"254","slope","Suburban",-0.0398506462436054,-0.0433441481356808,-0.03635714435153,4.79617535501369e-110
"255","slope","Urban",-0.0259471547858247,-0.0306069277874778,-0.0212873817841716,1.08086350532088e-27
"256","slope","Natural",-0.0512492056137664,-0.0536269180769982,-0.0488714931505346,0
"257","slope","Suburban",-0.0410244142696265,-0.044514687011527,-0.037534141527726,1.12751977755082e-116
"258","slope","Urban",-0.0301037821655055,-0.0347625168508907,-0.0254450474801203,1.08419614822278e-36
"259","slope","Natural",-0.0504819673862359,-0.0528585114748188,-0.0481054232976531,0
"260","slope","Suburban",-0.042388018945488,-0.0458770255258194,-0.0388990123651566,1.84876607213243e-124
"261","slope","Urban",-0.0304814518010409,-0.0351387567021753,-0.0258241468999066,1.35492409938467e-37
"262","slope","Natural",-0.0500661035387349,-0.0524449269274273,-0.0476872801500425,0
"263","slope","Suburban",-0.0408306169359697,-0.0443228065923448,-0.0373384272795947,1.77890021418004e-115
"264","slope","Urban",-0.0284705071058276,-0.0331290162424287,-0.0238119979692265,5.23659464032915e-33
"265","slope","Natural",-0.0508416817078194,-0.0532262335155782,-0.0484571299000605,0
"266","slope","Suburban",-0.0414716042928232,-0.0449722707693821,-0.0379709378162643,1.7580763780645e-118
"267","slope","Urban",-0.0302490453731139,-0.0349205094710649,-0.0255775812751628,7.74883700271742e-37
"268","slope","Natural",-0.0499947197262427,-0.0523690845520169,-0.0476203549004685,0
"269","slope","Suburban",-0.0425386889732119,-0.0460253154111389,-0.0390520625352849,1.71218614204894e-125
"270","slope","Urban",-0.029104456182105,-0.0337564966948808,-0.0244524156693292,1.66296112176341e-34
"271","slope","Natural",-0.0504964299869348,-0.052878067909213,-0.0481147920646567,0
"272","slope","Suburban",-0.0424014977843442,-0.0458978863927023,-0.0389051091759861,5.04469976850467e-124
"273","slope","Urban",-0.0299300905542407,-0.0345955015513276,-0.0252646795571539,3.4313692977853e-36
"274","slope","Natural",-0.050796906242498,-0.0531760466004666,-0.0484177658845294,0
"275","slope","Suburban",-0.0423600643409393,-0.0458539872018377,-0.038866141480041,5.87196824779401e-124
"276","slope","Urban",-0.0290027720067036,-0.0336626721063474,-0.0243428719070597,3.62141407135087e-34
"277","slope","Natural",-0.0505312513830418,-0.0529082093262516,-0.048154293439832,0
"278","slope","Suburban",-0.0424792672056947,-0.0459674880326678,-0.0389910463787216,4.87208503006793e-125
"279","slope","Urban",-0.0301722076745279,-0.0348300710753882,-0.0255143442736675,7.29677172461916e-37
"280","slope","Natural",-0.0502503515693877,-0.0526336923309035,-0.047867010807872,0
"281","slope","Suburban",-0.0405659294742339,-0.0440643608782589,-0.0370674980702089,1.27209307325203e-113
"282","slope","Urban",-0.028630937390248,-0.0333000646719816,-0.0239618101085144,3.23136732351619e-33
"283","slope","Natural",-0.0508319150948004,-0.0532131812169168,-0.0484506489726841,0
"284","slope","Suburban",-0.0420500429931012,-0.04554135294522,-0.0385587330409825,2.27315005345182e-122
"285","slope","Urban",-0.0288188767272035,-0.0334860087915376,-0.0241517446628693,1.16863966004979e-33
"286","slope","Natural",-0.0505594868822906,-0.052940483797563,-0.0481784899670181,0
"287","slope","Suburban",-0.0413381928931731,-0.0448321999971158,-0.0378441857892305,3.54568355946154e-118
"288","slope","Urban",-0.0313734705024079,-0.0360366591185432,-0.0267102818862727,1.26506733802431e-39
"289","slope","Natural",-0.0509819199203586,-0.0533640777236607,-0.0485997621170565,0
"290","slope","Suburban",-0.0416847853496803,-0.0451803554257146,-0.0381892152736459,5.14246349967741e-120
